BillingID,ReservationID,IssueDate,DueDate,TotalAmount,DiscountAmount,AmountPaid,PaymentDate,PaymentMethod,Status
1411,9177,4/17/2020,4/24/2020,1454.53,0,1454.53,4/21/2020,Bank Transfer,Paid
1412,902,10/7/2021,10/14/2021,3344.07,0,3344.07,10/11/2021,Credit Card,Paid
1413,16981,4/21/2025,4/28/2025,862.02,0,862.02,4/21/2025,Bank Transfer,Paid
1414,12005,12/25/2020,1/1/2021,3301.69,0,0,,Credit Card,Pending
1415,18847,10/15/2025,10/22/2025,1689.05,0,1689.05,10/17/2025,Corporate Account,Paid
1416,1915,3/18/2021,3/25/2021,3853.67,181.09,3853.67,3/22/2021,Credit Card,Paid
1417,20099,10/14/2023,10/21/2023,2536.7,251.66,2536.7,10/14/2023,Corporate Account,Paid
1418,5482,7/6/2021,7/13/2021,2309.54,229.12,2309.54,7/10/2021,Bank Transfer,Paid
1419,6524,11/8/2024,11/15/2024,1436.32,67.5,1436.32,11/10/2024,Bank Transfer,Paid
1420,5528,12/20/2020,12/27/2020,4397.36,0,4397.36,12/20/2020,Bank Transfer,Paid
1421,19818,2/19/2023,2/26/2023,1064.92,0,1064.92,2/22/2023,Credit Card,Paid
1422,19165,12/20/2025,12/27/2025,1516.71,0,1516.71,12/20/2025,Credit Card,Paid
1423,23750,2/11/2023,2/18/2023,5005.99,235.24,5005.99,2/12/2023,Credit Card,Paid
1424,17979,7/1/2021,7/8/2021,1400.02,138.89,1400.02,7/2/2021,Bank Transfer,Paid
1425,13402,1/11/2020,1/18/2020,1025.34,0,1025.34,1/13/2020,Credit Card,Paid
1426,1196,1/5/2025,1/12/2025,1074.57,0,1074.57,1/6/2025,Corporate Account,Paid
1427,22934,7/27/2021,8/3/2021,1100.25,0,1100.25,7/27/2021,Cash,Paid
1428,16289,3/12/2022,3/19/2022,2971.25,663.22,2971.25,3/16/2022,Cash,Paid
1429,4121,1/16/2024,1/23/2024,1039.87,0,1039.87,1/20/2024,Bank Transfer,Paid
1430,15372,2/26/2020,3/4/2020,1513.83,0,0,,Bank Transfer,Pending
1431,24118,10/4/2023,10/11/2023,4280.64,955.5,0,,Credit Card,Overdue
1432,20271,8/16/2021,8/23/2021,1857.4,87.28,1857.4,8/16/2021,Bank Transfer,Paid
1433,8197,3/9/2025,3/16/2025,1366.25,64.2,1366.25,3/14/2025,Corporate Account,Paid
1434,6044,5/16/2023,5/23/2023,2649.95,124.53,2649.95,5/16/2023,Corporate Account,Paid
1435,9190,11/5/2023,11/12/2023,4028.37,0,4028.37,11/5/2023,Cash,Paid
1436,7725,4/9/2021,4/16/2021,1120.62,0,1120.62,4/13/2021,Bank Transfer,Paid
1437,8207,8/24/2022,8/31/2022,947.44,44.52,947.44,8/25/2022,Credit Card,Paid
1438,22148,12/18/2024,12/25/2024,1677.04,0,1677.04,12/21/2024,Corporate Account,Paid
1439,10157,5/17/2023,5/24/2023,1910.54,301.03,1910.54,5/20/2023,Credit Card,Paid
1440,18190,1/11/2023,1/18/2023,4715.4,0,4715.4,1/13/2023,Cash,Paid
1441,14354,12/12/2022,12/19/2022,1043.64,0,1043.64,12/13/2022,Credit Card,Paid
1442,18632,12/17/2024,12/24/2024,2884.69,0,2884.69,12/19/2024,Bank Transfer,Paid
1443,5046,12/4/2025,12/11/2025,1367.77,0,1367.77,12/5/2025,Corporate Account,Paid
1444,15464,9/28/2020,10/5/2020,1267.92,59.58,1267.92,9/28/2020,Credit Card,Paid
1445,2949,10/22/2021,10/29/2021,1588.86,74.66,1588.86,10/22/2021,Corporate Account,Paid
1446,19828,9/12/2020,9/19/2020,737.92,116.27,0,,Bank Transfer,Pending
1447,22167,6/25/2022,7/2/2022,724.6,34.05,724.6,6/27/2022,Credit Card,Paid
1448,17216,5/13/2023,5/20/2023,2453.54,0,2453.54,5/13/2023,Credit Card,Paid
1449,3513,6/16/2025,6/23/2025,1167.11,0,1167.11,6/18/2025,Credit Card,Paid
1450,4964,11/23/2024,11/30/2024,3494.73,0,3494.73,11/24/2024,Credit Card,Paid
1451,7440,5/28/2023,6/4/2023,2708.3,0,2708.3,6/2/2023,Cash,Paid
1452,24795,11/20/2020,11/27/2020,4881.43,0,4881.43,11/24/2020,Corporate Account,Paid
1453,3271,9/16/2021,9/23/2021,2430.04,241.07,2430.04,9/21/2021,Bank Transfer,Paid
1454,3778,3/13/2023,3/20/2023,4080.87,191.77,4080.87,3/14/2023,Bank Transfer,Paid
1455,5497,4/23/2025,4/30/2025,5586.02,0,5586.02,4/26/2025,Corporate Account,Paid
1456,2773,9/2/2025,9/9/2025,314.71,0,314.71,9/2/2025,Bank Transfer,Paid
1457,4163,10/21/2024,10/28/2024,2276.85,225.88,2276.85,10/24/2024,Credit Card,Paid
1458,17737,12/24/2022,12/31/2022,2604.56,0,2604.56,12/27/2022,Cash,Paid
1459,9238,2/13/2024,2/20/2024,5164.58,0,0,,Cash,Pending
1460,12123,3/12/2023,3/19/2023,680.89,0,0,,Bank Transfer,Pending
1461,22617,4/16/2022,4/23/2022,2313.14,0,2313.14,4/19/2022,Credit Card,Paid
1462,20242,5/24/2021,5/31/2021,3252.72,0,3252.72,5/26/2021,Cash,Paid
1463,9113,4/14/2023,4/21/2023,3756.41,591.87,3756.41,4/19/2023,Credit Card,Paid
1464,13517,2/13/2024,2/20/2024,899.36,0,899.36,2/13/2024,Credit Card,Paid
1465,24961,10/27/2023,11/3/2023,871.56,0,871.56,10/27/2023,Credit Card,Paid
1466,18794,10/2/2020,10/9/2020,6089.61,0,6089.61,10/6/2020,Corporate Account,Paid
1467,8328,6/13/2025,6/20/2025,2610.43,0,2610.43,6/13/2025,Bank Transfer,Paid
1468,10002,9/8/2024,9/15/2024,1807.99,0,1807.99,9/12/2024,Credit Card,Paid
1469,10322,8/12/2025,8/19/2025,2962.39,0,2962.39,8/14/2025,Bank Transfer,Paid
1470,8230,9/21/2021,9/28/2021,983.57,0,983.57,9/22/2021,Bank Transfer,Paid
1471,4641,12/4/2022,12/11/2022,3809.72,0,3809.72,12/5/2022,Cash,Paid
1472,8833,3/18/2021,3/25/2021,2383.53,0,2383.53,3/18/2021,Cash,Paid
1473,11598,11/8/2021,11/15/2021,324.23,0,324.23,11/10/2021,Corporate Account,Paid
1474,10267,9/4/2021,9/11/2021,3044.07,0,3044.07,9/4/2021,Credit Card,Paid
1475,10062,1/28/2023,2/4/2023,954.2,94.66,954.2,1/31/2023,Credit Card,Paid
1476,20117,7/3/2021,7/10/2021,2425.67,0,2425.67,7/4/2021,Credit Card,Paid
1477,11025,12/9/2025,12/16/2025,2591.84,0,2591.84,12/14/2025,Bank Transfer,Paid
1478,1195,1/15/2022,1/22/2022,3424.48,0,3424.48,1/17/2022,Corporate Account,Paid
1479,9330,8/10/2023,8/17/2023,3021.72,0,3021.72,8/15/2023,Bank Transfer,Paid
1480,16377,12/18/2020,12/25/2020,1286.72,0,1286.72,12/23/2020,Bank Transfer,Paid
1481,22146,8/13/2023,8/20/2023,562.57,0,562.57,8/17/2023,Corporate Account,Paid
1482,13434,3/17/2020,3/24/2020,6154.25,0,0,,Cash,Pending
1483,9163,5/17/2022,5/24/2022,2919.25,289.61,0,,Credit Card,Pending
1484,20401,4/22/2020,4/29/2020,842.85,0,842.85,4/24/2020,Credit Card,Paid
1485,7775,12/7/2021,12/14/2021,2196.54,217.91,2196.54,12/12/2021,Bank Transfer,Paid
1486,20856,5/18/2024,5/25/2024,2008.28,0,2008.28,5/21/2024,Credit Card,Paid
1487,11872,3/14/2023,3/21/2023,3545.21,0,3545.21,3/18/2023,Bank Transfer,Paid
1488,4876,7/13/2022,7/20/2022,2139.75,100.55,2139.75,7/15/2022,Bank Transfer,Paid
1489,7467,8/5/2023,8/12/2023,652.87,64.77,652.87,8/8/2023,Credit Card,Paid
1490,21288,3/6/2021,3/13/2021,1055.78,49.61,1055.78,3/9/2021,Cash,Paid
1491,9630,6/12/2024,6/19/2024,780.88,0,780.88,6/16/2024,Bank Transfer,Paid
1492,3510,1/26/2023,2/2/2023,2047.46,0,2047.46,1/31/2023,Credit Card,Paid
1493,21399,7/14/2022,7/21/2022,1274.15,0,0,,Corporate Account,Pending
1494,14180,2/9/2023,2/16/2023,5231.71,0,0,,Bank Transfer,Pending
1495,136,6/28/2024,7/5/2024,3065.56,0,3065.56,6/28/2024,Cash,Paid
1496,13500,4/25/2023,5/2/2023,4906.43,0,4906.43,4/25/2023,Credit Card,Paid
1497,12945,8/14/2025,8/21/2025,2128.54,100.03,2128.54,8/19/2025,Corporate Account,Paid
1498,11096,6/5/2021,6/12/2021,2510.91,0,2510.91,6/7/2021,Corporate Account,Paid
1499,23201,7/14/2024,7/21/2024,3783.35,0,3783.35,7/19/2024,Credit Card,Paid
1500,24977,11/21/2022,11/28/2022,3211.25,0,0,,Bank Transfer,Overdue
1501,9502,9/16/2025,9/23/2025,2291.03,0,2291.03,9/18/2025,Credit Card,Paid
1502,8664,5/15/2020,5/22/2020,2937.06,0,2937.06,5/16/2020,Credit Card,Paid
1503,23771,11/13/2023,11/20/2023,1451.08,143.96,1451.08,11/13/2023,Bank Transfer,Paid
1504,7627,3/25/2022,4/1/2022,2058.08,0,2058.08,3/28/2022,Bank Transfer,Paid
1505,22074,6/26/2024,7/3/2024,418.48,0,418.48,6/27/2024,Bank Transfer,Paid
1506,17403,5/24/2022,5/31/2022,700.74,0,700.74,5/28/2022,Credit Card,Paid
1507,3250,5/13/2020,5/20/2020,3725.38,0,3725.38,5/13/2020,Credit Card,Paid
1508,14363,9/26/2025,10/3/2025,5965.35,0,0,,Credit Card,Pending
1509,13854,4/2/2021,4/9/2021,3022.52,0,3022.52,4/2/2021,Credit Card,Paid
1510,14132,8/6/2022,8/13/2022,1455.43,144.39,1455.43,8/6/2022,Bank Transfer,Paid
1511,7312,1/18/2021,1/25/2021,5495.26,0,5495.26,1/18/2021,Credit Card,Paid
1512,10878,1/19/2022,1/26/2022,1651.25,0,0,,Bank Transfer,Pending
1513,21887,12/8/2021,12/15/2021,480.65,0,480.65,12/13/2021,Cash,Paid
1514,14200,7/28/2020,8/4/2020,861.14,0,861.14,7/31/2020,Credit Card,Paid
1515,16676,5/13/2024,5/20/2024,1829.25,0,1829.25,5/17/2024,Bank Transfer,Paid
1516,20056,3/15/2022,3/22/2022,999.45,0,999.45,3/15/2022,Credit Card,Paid
1517,4743,6/11/2021,6/18/2021,3134.44,0,3134.44,6/16/2021,Corporate Account,Paid
1518,20651,9/3/2024,9/10/2024,1661.59,0,1661.59,9/6/2024,Credit Card,Paid
1519,1223,9/11/2025,9/18/2025,1199.21,0,1199.21,9/14/2025,Bank Transfer,Paid
1520,529,1/16/2023,1/23/2023,1200.83,56.43,1200.83,1/16/2023,Bank Transfer,Paid
1521,19889,6/14/2025,6/21/2025,3082.69,0,3082.69,6/17/2025,Cash,Paid
1522,12828,7/16/2024,7/23/2024,1473.42,146.17,1473.42,7/19/2024,Bank Transfer,Paid
1523,23390,8/16/2020,8/23/2020,1657.06,0,1657.06,8/21/2020,Cash,Paid
1524,11336,1/28/2024,2/4/2024,2829.55,0,2829.55,2/2/2024,Cash,Paid
1525,23381,5/6/2021,5/13/2021,1356.32,0,0,,Bank Transfer,Pending
1526,24029,3/1/2020,3/8/2020,1591.48,0,0,,Bank Transfer,Pending
1527,7782,9/26/2025,10/3/2025,2951.13,292.77,0,,Bank Transfer,Pending
1528,11292,11/17/2025,11/24/2025,1984.78,0,1984.78,11/19/2025,Cash,Paid
1529,12456,5/9/2025,5/16/2025,2941.84,138.24,2941.84,5/12/2025,Credit Card,Paid
1530,14023,7/16/2023,7/23/2023,3247.7,0,0,,Bank Transfer,Pending
1531,8067,1/22/2024,1/29/2024,4560.13,0,4560.13,1/24/2024,Credit Card,Paid
1532,4659,6/6/2023,6/13/2023,2580.52,0,2580.52,6/9/2023,Credit Card,Paid
1533,7314,9/1/2025,9/8/2025,1001.75,47.07,1001.75,9/1/2025,Credit Card,Paid
1534,21882,1/27/2021,2/3/2021,1900.99,89.33,1900.99,1/30/2021,Bank Transfer,Paid
1535,8449,10/16/2021,10/23/2021,554.03,87.29,554.03,10/17/2021,Corporate Account,Paid
1536,12511,9/20/2024,9/27/2024,1874.68,185.98,1874.68,9/24/2024,Credit Card,Paid
1537,4574,9/9/2022,9/16/2022,1504.39,0,1504.39,9/10/2022,Bank Transfer,Paid
1538,12129,4/2/2021,4/9/2021,765.92,0,0,,Bank Transfer,Overdue
1539,10270,7/17/2022,7/24/2022,3012.15,0,3012.15,7/19/2022,Bank Transfer,Paid
1540,16111,4/19/2022,4/26/2022,2142.81,0,2142.81,4/21/2022,Credit Card,Paid
1541,6792,3/18/2025,3/25/2025,3894.18,0,3894.18,3/20/2025,Cash,Paid
1542,5855,11/5/2025,11/12/2025,6785.71,0,6785.71,11/6/2025,Credit Card,Paid
1543,21067,7/14/2025,7/21/2025,3137.12,0,3137.12,7/18/2025,Credit Card,Paid
1544,17326,9/1/2025,9/8/2025,2153.43,0,2153.43,9/5/2025,Bank Transfer,Paid
1545,21337,7/21/2021,7/28/2021,2750.64,0,2750.64,7/26/2021,Cash,Paid
1546,13877,6/15/2020,6/22/2020,569.9,0,569.9,6/19/2020,Bank Transfer,Paid
1547,21559,1/8/2025,1/15/2025,759.53,0,759.53,1/11/2025,Credit Card,Paid
1548,12263,12/19/2024,12/26/2024,1589.11,157.65,1589.11,12/19/2024,Credit Card,Paid
1549,6146,12/3/2020,12/10/2020,1708.43,80.28,1708.43,12/3/2020,Corporate Account,Paid
1550,8537,9/3/2020,9/10/2020,2501.49,0,2501.49,9/4/2020,Cash,Paid
1551,15531,5/6/2020,5/13/2020,2249.03,0,2249.03,5/6/2020,Bank Transfer,Paid
1552,3028,6/18/2025,6/25/2025,5736.87,0,5736.87,6/22/2025,Bank Transfer,Paid
1553,7002,2/4/2025,2/11/2025,601.4,0,601.4,2/9/2025,Credit Card,Paid
1554,16593,3/24/2020,3/31/2020,1767.42,0,1767.42,3/25/2020,Corporate Account,Paid
1555,3119,5/3/2022,5/10/2022,5809.38,0,5809.38,5/6/2022,Credit Card,Paid
1556,17852,10/7/2020,10/14/2020,4747.45,470.98,0,,Credit Card,Pending
1557,14321,2/18/2025,2/25/2025,3550.89,166.87,3550.89,2/22/2025,Bank Transfer,Paid
1558,2037,6/13/2024,6/20/2024,1685.09,79.19,1685.09,6/17/2024,Cash,Paid
1559,2008,11/4/2024,11/11/2024,4218.59,0,4218.59,11/8/2024,Credit Card,Paid
1560,8618,3/11/2024,3/18/2024,527.53,52.33,527.53,3/14/2024,Credit Card,Paid
1561,8546,3/16/2022,3/23/2022,786.32,0,786.32,3/16/2022,Corporate Account,Paid
1562,2835,7/5/2020,7/12/2020,1860.41,0,1860.41,7/7/2020,Cash,Paid
1563,24185,6/11/2023,6/18/2023,204.28,0,204.28,6/11/2023,Cash,Paid
1564,4958,1/3/2023,1/10/2023,5305.03,0,5305.03,1/6/2023,Credit Card,Paid
1565,9944,7/25/2021,8/1/2021,2817.21,132.39,2817.21,7/27/2021,Corporate Account,Paid
1566,17356,8/16/2023,8/23/2023,2216.47,104.16,2216.47,8/18/2023,Credit Card,Paid
1567,16386,11/28/2022,12/5/2022,3732.19,175.38,0,,Cash,Pending
1568,14754,10/26/2023,11/2/2023,3028.93,0,3028.93,10/31/2023,Credit Card,Paid
1569,3814,2/18/2024,2/25/2024,2151.19,213.41,2151.19,2/21/2024,Credit Card,Paid
1570,17338,4/23/2024,4/30/2024,4108.48,0,4108.48,4/24/2024,Cash,Paid
1571,13060,8/22/2020,8/29/2020,5348.48,0,5348.48,8/22/2020,Credit Card,Paid
1572,767,9/4/2024,9/11/2024,463.61,0,463.61,9/4/2024,Credit Card,Paid
1573,1923,3/9/2021,3/16/2021,2956.49,0,0,,Bank Transfer,Pending
1574,23985,7/14/2024,7/21/2024,3901.16,183.33,3901.16,7/15/2024,Cash,Paid
1575,5739,3/17/2020,3/24/2020,2992.81,0,0,,Cash,Pending
1576,16407,10/1/2023,10/8/2023,2082.85,0,2082.85,10/1/2023,Credit Card,Paid
1577,7537,7/11/2020,7/18/2020,2630.3,0,0,,Cash,Pending
1578,6605,3/16/2021,3/23/2021,2709.06,0,2709.06,3/16/2021,Credit Card,Paid
1579,21549,6/11/2021,6/18/2021,1952.02,0,1952.02,6/11/2021,Corporate Account,Paid
1580,374,11/14/2025,11/21/2025,3312.04,0,3312.04,11/19/2025,Bank Transfer,Paid
1581,14148,7/3/2025,7/10/2025,520.15,0,520.15,7/4/2025,Corporate Account,Paid
1582,5822,12/25/2020,1/1/2021,1441.98,0,1441.98,12/26/2020,Bank Transfer,Paid
1583,21634,12/24/2021,12/31/2021,770.26,0,0,,Cash,Pending
1584,6751,7/20/2023,7/27/2023,2460.91,0,2460.91,7/20/2023,Credit Card,Paid
1585,22960,11/18/2024,11/25/2024,1060.61,0,1060.61,11/22/2024,Credit Card,Paid
1586,9054,1/22/2024,1/29/2024,1522.64,0,1522.64,1/26/2024,Credit Card,Paid
1587,8139,2/10/2025,2/17/2025,1567.6,155.52,0,,Cash,Pending
1588,18405,2/14/2024,2/21/2024,2904.32,288.13,2904.32,2/15/2024,Credit Card,Paid
1589,2846,8/19/2025,8/26/2025,5388.88,0,5388.88,8/19/2025,Corporate Account,Paid
1590,15841,2/21/2021,2/28/2021,771.39,76.53,771.39,2/22/2021,Cash,Paid
1591,12981,12/8/2025,12/15/2025,251.99,0,251.99,12/13/2025,Bank Transfer,Paid
1592,8180,1/2/2025,1/9/2025,1736.38,0,1736.38,1/7/2025,Bank Transfer,Paid
1593,3144,4/26/2021,5/3/2021,465.04,0,465.04,4/27/2021,Corporate Account,Paid
1594,20206,2/14/2024,2/21/2024,821.59,81.51,821.59,2/16/2024,Credit Card,Paid
1595,15706,10/2/2024,10/9/2024,2775.55,0,2775.55,10/6/2024,Credit Card,Paid
1596,18112,8/18/2025,8/25/2025,6403.1,0,0,,Credit Card,Pending
1597,1883,12/22/2023,12/29/2023,2002.51,0,2002.51,12/24/2023,Cash,Paid
1598,19771,8/18/2021,8/25/2021,2530.33,564.81,2530.33,8/22/2021,Bank Transfer,Paid
1599,6525,4/16/2025,4/23/2025,184.87,0,184.87,4/18/2025,Bank Transfer,Paid
1600,23524,6/2/2022,6/9/2022,684.64,67.92,684.64,6/2/2022,Bank Transfer,Paid
1601,5649,1/14/2024,1/21/2024,1691.51,167.81,1691.51,1/14/2024,Corporate Account,Paid
1602,21621,5/21/2020,5/28/2020,1643.82,0,1643.82,5/23/2020,Bank Transfer,Paid
1603,1457,5/16/2024,5/23/2024,1433.15,0,1433.15,5/18/2024,Credit Card,Paid
1604,20094,2/13/2022,2/20/2022,3593.37,566.18,3593.37,2/14/2022,Corporate Account,Paid
1605,24278,12/17/2022,12/24/2022,4386.07,979.03,0,,Bank Transfer,Pending
1606,8096,2/14/2023,2/21/2023,1703.02,80.03,1703.02,2/15/2023,Corporate Account,Paid
1607,23287,11/21/2025,11/28/2025,1079.34,107.08,1079.34,11/25/2025,Cash,Paid
1608,17651,2/11/2020,2/18/2020,5302.85,835.53,5302.85,2/14/2020,Credit Card,Paid
1609,16382,4/26/2023,5/3/2023,4839.49,227.42,4839.49,5/1/2023,Bank Transfer,Paid
1610,14639,12/26/2024,1/2/2025,1863.13,0,1863.13,12/30/2024,Cash,Paid
1611,22428,10/10/2021,10/17/2021,4725.7,0,4725.7,10/15/2021,Bank Transfer,Paid
1612,23383,7/13/2023,7/20/2023,3734.19,175.48,3734.19,7/18/2023,Cash,Paid
1613,8981,9/2/2023,9/9/2023,4118.68,0,4118.68,9/2/2023,Bank Transfer,Paid
1614,24196,10/24/2020,10/31/2020,3734.06,175.47,0,,Corporate Account,Overdue
1615,5066,5/15/2021,5/22/2021,1910.78,0,1910.78,5/15/2021,Credit Card,Paid
1616,14525,4/19/2021,4/26/2021,1148.3,53.96,1148.3,4/22/2021,Bank Transfer,Paid
1617,23263,9/3/2022,9/10/2022,4989.31,0,4989.31,9/6/2022,Credit Card,Paid
1618,1594,9/8/2024,9/15/2024,4406.89,437.19,4406.89,9/10/2024,Corporate Account,Paid
1619,10661,8/18/2024,8/25/2024,1625.02,0,1625.02,8/21/2024,Credit Card,Paid
1620,5510,9/7/2024,9/14/2024,2752.78,0,2752.78,9/9/2024,Credit Card,Paid
1621,5877,5/15/2021,5/22/2021,4310.85,0,4310.85,5/20/2021,Bank Transfer,Paid
1622,17637,10/13/2020,10/20/2020,899.53,0,899.53,10/18/2020,Cash,Paid
1623,19511,11/23/2024,11/30/2024,4804.06,0,4804.06,11/27/2024,Credit Card,Paid
1624,24443,7/22/2025,7/29/2025,1058.77,0,1058.77,7/26/2025,Corporate Account,Paid
1625,1768,9/19/2022,9/26/2022,836.18,0,0,,Credit Card,Pending
1626,12155,4/15/2023,4/22/2023,2898.34,136.2,2898.34,4/15/2023,Credit Card,Paid
1627,23212,9/28/2021,10/5/2021,1205.69,0,1205.69,10/1/2021,Credit Card,Paid
1628,2827,6/19/2025,6/26/2025,3033.6,300.95,3033.6,6/21/2025,Bank Transfer,Paid
1629,24360,1/24/2025,1/31/2025,723.66,34.01,723.66,1/27/2025,Credit Card,Paid
1630,17256,2/8/2020,2/15/2020,1688.83,266.1,1688.83,2/11/2020,Credit Card,Paid
1631,13515,8/18/2024,8/25/2024,1227.05,0,0,,Credit Card,Pending
1632,7683,2/9/2023,2/16/2023,3543.06,0,3543.06,2/11/2023,Cash,Paid
1633,193,2/3/2023,2/10/2023,2261.78,0,2261.78,2/6/2023,Corporate Account,Paid
1634,7338,11/1/2024,11/8/2024,3018.24,299.43,3018.24,11/4/2024,Cash,Paid
1635,1475,9/24/2021,10/1/2021,563.5,55.9,0,,Bank Transfer,Pending
1636,20059,11/24/2023,12/1/2023,2696.96,0,2696.96,11/24/2023,Credit Card,Paid
1637,5247,9/21/2021,9/28/2021,3256.04,323.02,3256.04,9/24/2021,Corporate Account,Paid
1638,1108,6/4/2022,6/11/2022,2802.71,441.6,2802.71,6/4/2022,Credit Card,Paid
1639,12687,4/26/2020,5/3/2020,280.67,0,280.67,4/27/2020,Cash,Paid
1640,23238,12/23/2025,12/30/2025,1840.24,0,1840.24,12/23/2025,Cash,Paid
1641,24596,4/12/2022,4/19/2022,3187.31,0,3187.31,4/16/2022,Corporate Account,Paid
1642,481,1/25/2023,2/1/2023,1092.75,0,1092.75,1/30/2023,Bank Transfer,Paid
1643,12017,4/19/2021,4/26/2021,2400.69,0,0,,Credit Card,Pending
1644,8996,6/21/2020,6/28/2020,1408.25,0,1408.25,6/23/2020,Corporate Account,Paid
1645,10655,12/25/2020,1/1/2021,2846.05,133.74,2846.05,12/25/2020,Credit Card,Paid
1646,2805,11/8/2025,11/15/2025,824.63,0,0,,Credit Card,Pending
1647,1813,11/28/2020,12/5/2020,2540.69,0,2540.69,11/28/2020,Credit Card,Paid
1648,17300,2/24/2020,3/2/2020,1822.8,0,0,,Credit Card,Pending
1649,14742,12/2/2025,12/9/2025,3520.48,0,3520.48,12/2/2025,Cash,Paid
1650,20901,3/25/2022,4/1/2022,2967.05,0,0,,Credit Card,Pending
1651,13873,5/9/2021,5/16/2021,4274.12,0,4274.12,5/10/2021,Bank Transfer,Paid
1652,12702,7/18/2023,7/25/2023,408.65,0,408.65,7/19/2023,Credit Card,Paid
1653,9926,7/16/2022,7/23/2022,2533.31,251.32,2533.31,7/17/2022,Bank Transfer,Paid
1654,2807,1/17/2023,1/24/2023,894.19,0,894.19,1/17/2023,Credit Card,Paid
1655,24155,8/2/2022,8/9/2022,3619.02,0,3619.02,8/2/2022,Credit Card,Paid
1656,16666,3/5/2024,3/12/2024,682.64,0,682.64,3/5/2024,Credit Card,Paid
1657,24380,11/16/2025,11/23/2025,817.68,0,0,,Bank Transfer,Pending
1658,20523,1/5/2023,1/12/2023,3990.65,0,3990.65,1/7/2023,Bank Transfer,Paid
1659,21259,6/17/2022,6/24/2022,4128.56,0,4128.56,6/22/2022,Credit Card,Paid
1660,11316,5/15/2021,5/22/2021,899.09,0,899.09,5/17/2021,Credit Card,Paid
1661,9331,9/8/2024,9/15/2024,1234.84,0,1234.84,9/8/2024,Bank Transfer,Paid
1662,22953,2/27/2022,3/6/2022,2155.16,0,0,,Credit Card,Overdue
1663,1221,6/19/2025,6/26/2025,980.13,0,0,,Bank Transfer,Pending
1664,10255,6/25/2023,7/2/2023,3438.64,0,3438.64,6/28/2023,Credit Card,Paid
1665,9823,10/8/2022,10/15/2022,931.32,92.39,931.32,10/11/2022,Bank Transfer,Paid
1666,7646,9/7/2021,9/14/2021,3075.22,144.51,3075.22,9/8/2021,Corporate Account,Paid
1667,10805,1/16/2020,1/23/2020,716.56,0,716.56,1/16/2020,Credit Card,Paid
1668,21791,12/5/2023,12/12/2023,1966.52,0,0,,Cash,Pending
1669,17683,12/18/2021,12/25/2021,878.64,0,878.64,12/23/2021,Cash,Paid
1670,5938,6/13/2025,6/20/2025,2516.86,0,2516.86,6/17/2025,Cash,Paid
1671,17205,2/5/2020,2/12/2020,1053.09,0,1053.09,2/8/2020,Credit Card,Paid
1672,14556,9/20/2024,9/27/2024,2604.06,0,2604.06,9/25/2024,Credit Card,Paid
1673,15168,3/23/2024,3/30/2024,4168.86,195.9,0,,Credit Card,Pending
1674,18254,6/7/2021,6/14/2021,3160.57,0,3160.57,6/9/2021,Credit Card,Paid
1675,12641,8/2/2024,8/9/2024,2698.32,0,2698.32,8/4/2024,Cash,Paid
1676,16384,9/12/2021,9/19/2021,617.08,29,617.08,9/13/2021,Cash,Paid
1677,11922,6/25/2024,7/2/2024,1317.46,130.7,1317.46,6/26/2024,Bank Transfer,Paid
1678,20046,12/1/2023,12/8/2023,2960.89,0,2960.89,12/4/2023,Corporate Account,Paid
1679,16343,3/3/2024,3/10/2024,596.12,59.14,596.12,3/5/2024,Corporate Account,Paid
1680,24487,4/4/2025,4/11/2025,2464.16,0,2464.16,4/5/2025,Cash,Paid
1681,20808,9/7/2023,9/14/2023,4324.85,203.24,4324.85,9/12/2023,Credit Card,Paid
1682,13737,11/3/2021,11/10/2021,4187.38,0,4187.38,11/6/2021,Cash,Paid
1683,10096,1/13/2025,1/20/2025,1630.53,0,1630.53,1/16/2025,Corporate Account,Paid
1684,16918,12/15/2020,12/22/2020,2451.24,115.19,2451.24,12/19/2020,Credit Card,Paid
1685,7999,4/9/2020,4/16/2020,2238.76,0,2238.76,4/14/2020,Corporate Account,Paid
1686,3021,5/2/2025,5/9/2025,1344.97,133.43,1344.97,5/7/2025,Bank Transfer,Paid
1687,20830,2/28/2020,3/6/2020,1069.77,0,1069.77,2/29/2020,Bank Transfer,Paid
1688,6595,5/9/2024,5/16/2024,924.65,0,924.65,5/13/2024,Corporate Account,Paid
1689,9008,10/24/2022,10/31/2022,3389.94,0,3389.94,10/28/2022,Credit Card,Paid
1690,585,11/18/2024,11/25/2024,1823.88,0,1823.88,11/22/2024,Cash,Paid
1691,22620,10/18/2021,10/25/2021,1803.99,84.77,0,,Bank Transfer,Overdue
1692,14115,12/19/2022,12/26/2022,1539.38,0,1539.38,12/22/2022,Credit Card,Paid
1693,16645,11/19/2024,11/26/2024,781.89,36.74,781.89,11/20/2024,Corporate Account,Paid
1694,22716,5/27/2023,6/3/2023,1122.15,0,1122.15,5/29/2023,Credit Card,Paid
1695,23646,8/18/2021,8/25/2021,4702.9,221,4702.9,8/19/2021,Corporate Account,Paid
1696,4541,5/10/2022,5/17/2022,732.43,0,732.43,5/15/2022,Cash,Paid
1697,17369,2/24/2024,3/2/2024,3705.38,583.83,3705.38,2/27/2024,Credit Card,Paid
1698,21836,9/21/2023,9/28/2023,2007.96,0,2007.96,9/26/2023,Cash,Paid
