ShiftID,EmployeeID,ShiftDate,StartTime,EndTime,DepartmentID,ShiftType,HoursWorked,OvertimeHours,Status
3199,34,2/29/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
3200,10,2/29/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
3201,2,2/29/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
3202,58,2/29/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
3203,10,2/29/2020,10:00:00 PM,6:00:00 AM,2,Night,7,1,Scheduled
3204,82,2/29/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
3205,91,2/29/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
3206,43,2/29/2020,6:00:00 AM,2:00:00 PM,3,Morning,9,1,Completed
3207,75,2/29/2020,6:00:00 AM,2:00:00 PM,3,Morning,9,1,Completed
3208,75,2/29/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Missed
3209,83,2/29/2020,2:00:00 PM,10:00:00 PM,3,Evening,7,0,Completed
3210,59,2/29/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
3211,11,2/29/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
3212,99,2/29/2020,10:00:00 PM,6:00:00 AM,3,Night,7,0,Completed
3213,91,2/29/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Missed
3214,52,2/29/2020,6:00:00 AM,2:00:00 PM,4,Morning,12,4,Completed
3215,20,2/29/2020,2:00:00 PM,10:00:00 PM,4,Evening,8,0,Completed
3216,68,2/29/2020,10:00:00 PM,6:00:00 AM,4,Night,8,0,Completed
3217,77,2/29/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
3218,29,2/29/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
3219,85,2/29/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Completed
3220,5,2/29/2020,2:00:00 PM,10:00:00 PM,5,Evening,12,4,Completed
3221,37,2/29/2020,10:00:00 PM,6:00:00 AM,5,Night,12,4,Completed
3222,5,2/29/2020,10:00:00 PM,6:00:00 AM,5,Night,8,0,Completed
3223,30,2/29/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
3224,62,2/29/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
3225,54,2/29/2020,2:00:00 PM,10:00:00 PM,6,Evening,9,1,Completed
3226,62,2/29/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
3227,38,2/29/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
3228,62,2/29/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
3229,63,2/29/2020,6:00:00 AM,2:00:00 PM,7,Morning,8,0,Completed
3230,87,2/29/2020,2:00:00 PM,10:00:00 PM,7,Evening,8,0,Scheduled
3231,71,2/29/2020,10:00:00 PM,6:00:00 AM,7,Night,12,4,Missed
3232,16,2/29/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
3233,32,2/29/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
3234,48,2/29/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
3235,96,2/29/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Scheduled
3236,8,2/29/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Missed
3237,64,2/29/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,1,Completed
3238,40,2/29/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
3239,16,2/29/2020,10:00:00 PM,6:00:00 AM,8,Night,10,2,Completed
3240,24,2/29/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
3241,41,3/1/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Completed
3242,97,3/1/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Completed
3243,33,3/1/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
3244,81,3/1/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
3245,89,3/1/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
3246,33,3/1/2020,10:00:00 PM,6:00:00 AM,1,Night,9,2,Completed
3247,10,3/1/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
3248,2,3/1/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
3249,50,3/1/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
3250,34,3/1/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
3251,58,3/1/2020,2:00:00 PM,10:00:00 PM,2,Evening,7,0,Missed
3252,26,3/1/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
3253,98,3/1/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
3254,18,3/1/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
3255,90,3/1/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
3256,42,3/1/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
3257,2,3/1/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
3258,50,3/1/2020,10:00:00 PM,6:00:00 AM,2,Night,12,4,Missed
3259,11,3/1/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
3260,99,3/1/2020,6:00:00 AM,2:00:00 PM,3,Morning,12,4,Completed
3261,3,3/1/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
3262,27,3/1/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Missed
3263,19,3/1/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
3264,11,3/1/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
3265,3,3/1/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Missed
3266,43,3/1/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Missed
3267,67,3/1/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
3268,36,3/1/2020,6:00:00 AM,2:00:00 PM,4,Morning,8,0,Completed
3269,60,3/1/2020,2:00:00 PM,10:00:00 PM,4,Evening,8,0,Completed
3270,36,3/1/2020,10:00:00 PM,6:00:00 AM,4,Night,8,0,Missed
3271,69,3/1/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Missed
3272,77,3/1/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
3273,61,3/1/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Completed
3274,53,3/1/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Completed
3275,69,3/1/2020,10:00:00 PM,6:00:00 AM,5,Night,8,1,Completed
3276,93,3/1/2020,10:00:00 PM,6:00:00 AM,5,Night,8,0,Completed
3277,30,3/1/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
3278,70,3/1/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
3279,38,3/1/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
3280,70,3/1/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
3281,54,3/1/2020,10:00:00 PM,6:00:00 AM,6,Night,7,0,Missed
3282,70,3/1/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
3283,95,3/1/2020,6:00:00 AM,2:00:00 PM,7,Morning,8,0,Completed
3284,79,3/1/2020,2:00:00 PM,10:00:00 PM,7,Evening,8,0,Completed
3285,7,3/1/2020,10:00:00 PM,6:00:00 AM,7,Night,11,3,Completed
3286,56,3/1/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
3287,80,3/1/2020,6:00:00 AM,2:00:00 PM,8,Morning,12,4,Completed
3288,8,3/1/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
3289,96,3/1/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
3290,8,3/1/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Missed
3291,40,3/1/2020,2:00:00 PM,10:00:00 PM,8,Evening,9,1,Completed
3292,24,3/1/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
3293,32,3/1/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Missed
3294,64,3/1/2020,10:00:00 PM,6:00:00 AM,8,Night,5,0,Completed
3295,41,3/2/2020,6:00:00 AM,2:00:00 PM,1,Morning,9,1,Completed
3296,9,3/2/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Missed
3297,81,3/2/2020,2:00:00 PM,10:00:00 PM,1,Evening,7,0,Completed
3298,49,3/2/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
3299,73,3/2/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
3300,89,3/2/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
3301,18,3/2/2020,6:00:00 AM,2:00:00 PM,2,Morning,11,3,Completed
3302,98,3/2/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Missed
3303,90,3/2/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
3304,74,3/2/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
3305,34,3/2/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
3306,42,3/2/2020,2:00:00 PM,10:00:00 PM,2,Evening,10,2,Completed
3307,66,3/2/2020,2:00:00 PM,10:00:00 PM,2,Evening,10,2,Scheduled
3308,82,3/2/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Missed
3309,10,3/2/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
3310,42,3/2/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
3311,82,3/2/2020,10:00:00 PM,6:00:00 AM,2,Night,11,3,Completed
3312,74,3/2/2020,10:00:00 PM,6:00:00 AM,2,Night,10,2,Completed
3313,43,3/2/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Scheduled
3314,3,3/2/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
3315,75,3/2/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
3316,99,3/2/2020,2:00:00 PM,10:00:00 PM,3,Evening,9,1,Completed
3317,11,3/2/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Scheduled
3318,35,3/2/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
3319,51,3/2/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
3320,91,3/2/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
3321,67,3/2/2020,10:00:00 PM,6:00:00 AM,3,Night,10,2,Completed
3322,52,3/2/2020,6:00:00 AM,2:00:00 PM,4,Morning,8,0,Completed
3323,20,3/2/2020,2:00:00 PM,10:00:00 PM,4,Evening,6,0,Completed
3324,68,3/2/2020,10:00:00 PM,6:00:00 AM,4,Night,11,3,Completed
3325,85,3/2/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
3326,53,3/2/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
3327,69,3/2/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Completed
3328,93,3/2/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Completed
3329,37,3/2/2020,10:00:00 PM,6:00:00 AM,5,Night,8,0,Completed
3330,93,3/2/2020,10:00:00 PM,6:00:00 AM,5,Night,8,0,Completed
3331,22,3/2/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
3332,62,3/2/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
3333,6,3/2/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
3334,14,3/2/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Missed
3335,38,3/2/2020,10:00:00 PM,6:00:00 AM,6,Night,12,4,Completed
3336,46,3/2/2020,10:00:00 PM,6:00:00 AM,6,Night,7,0,Completed
3337,23,3/2/2020,6:00:00 AM,2:00:00 PM,7,Morning,8,0,Completed
3338,47,3/2/2020,2:00:00 PM,10:00:00 PM,7,Evening,8,0,Completed
3339,55,3/2/2020,10:00:00 PM,6:00:00 AM,7,Night,5,0,Missed
3340,64,3/2/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
3341,48,3/2/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Missed
3342,24,3/2/2020,6:00:00 AM,2:00:00 PM,8,Morning,9,1,Missed
3343,88,3/2/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
3344,8,3/2/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Missed
3345,64,3/2/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
3346,56,3/2/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
3347,32,3/2/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Missed
3348,96,3/2/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
3349,41,3/3/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Completed
3350,97,3/3/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Missed
3351,49,3/3/2020,2:00:00 PM,10:00:00 PM,1,Evening,7,0,Completed
3352,73,3/3/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
3353,73,3/3/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
3354,41,3/3/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
3355,82,3/3/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
3356,34,3/3/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
3357,18,3/3/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
3358,90,3/3/2020,6:00:00 AM,2:00:00 PM,2,Morning,10,2,Completed
3359,82,3/3/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
3360,10,3/3/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
3361,74,3/3/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
3362,58,3/3/2020,2:00:00 PM,10:00:00 PM,2,Evening,7,0,Completed
3363,42,3/3/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
3364,66,3/3/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
3365,26,3/3/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
3366,90,3/3/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
3367,83,3/3/2020,6:00:00 AM,2:00:00 PM,3,Morning,6,0,Missed
3368,91,3/3/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Missed
3369,35,3/3/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Missed
3370,27,3/3/2020,2:00:00 PM,10:00:00 PM,3,Evening,6,0,Missed
3371,43,3/3/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Missed
3372,35,3/3/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
3373,35,3/3/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Missed
3374,11,3/3/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
3375,59,3/3/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
3376,92,3/3/2020,6:00:00 AM,2:00:00 PM,4,Morning,8,0,Completed
3377,20,3/3/2020,2:00:00 PM,10:00:00 PM,4,Evening,8,0,Completed
3378,12,3/3/2020,10:00:00 PM,6:00:00 AM,4,Night,8,0,Missed
3379,13,3/3/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
3380,77,3/3/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
3381,77,3/3/2020,2:00:00 PM,10:00:00 PM,5,Evening,11,3,Completed
3382,29,3/3/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Missed
3383,53,3/3/2020,10:00:00 PM,6:00:00 AM,5,Night,8,0,Completed
3384,13,3/3/2020,10:00:00 PM,6:00:00 AM,5,Night,7,0,Completed
3385,6,3/3/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
3386,46,3/3/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
3387,30,3/3/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
3388,54,3/3/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
3389,46,3/3/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
3390,30,3/3/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
3391,7,3/3/2020,6:00:00 AM,2:00:00 PM,7,Morning,8,0,Completed
3392,23,3/3/2020,2:00:00 PM,10:00:00 PM,7,Evening,8,0,Missed
3393,7,3/3/2020,10:00:00 PM,6:00:00 AM,7,Night,8,0,Completed
3394,32,3/3/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
3395,16,3/3/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
3396,80,3/3/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
3397,96,3/3/2020,2:00:00 PM,10:00:00 PM,8,Evening,7,0,Completed
3398,40,3/3/2020,2:00:00 PM,10:00:00 PM,8,Evening,11,3,Missed
3399,64,3/3/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
3400,40,3/3/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
3401,56,3/3/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
3402,16,3/3/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
3403,49,3/4/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Completed
3404,57,3/4/2020,6:00:00 AM,2:00:00 PM,1,Morning,6,0,Completed
3405,17,3/4/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
3406,41,3/4/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
3407,25,3/4/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
3408,65,3/4/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Missed
3409,18,3/4/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Scheduled
3410,74,3/4/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
3411,90,3/4/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
3412,50,3/4/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
3413,50,3/4/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Scheduled
3414,26,3/4/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
3415,66,3/4/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
3416,42,3/4/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
3417,58,3/4/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
3418,10,3/4/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
3419,90,3/4/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
3420,98,3/4/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
3421,83,3/4/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
3422,75,3/4/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
3423,67,3/4/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
3424,91,3/4/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
3425,19,3/4/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Scheduled
3426,67,3/4/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
3427,75,3/4/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
3428,91,3/4/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Missed
3429,11,3/4/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
3430,36,3/4/2020,6:00:00 AM,2:00:00 PM,4,Morning,8,0,Missed
3431,60,3/4/2020,2:00:00 PM,10:00:00 PM,4,Evening,8,0,Missed
3432,44,3/4/2020,10:00:00 PM,6:00:00 AM,4,Night,8,0,Completed
3433,93,3/4/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
3434,61,3/4/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
3435,29,3/4/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Completed
3436,5,3/4/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Completed
3437,13,3/4/2020,10:00:00 PM,6:00:00 AM,5,Night,8,0,Completed
3438,85,3/4/2020,10:00:00 PM,6:00:00 AM,5,Night,8,0,Missed
3439,14,3/4/2020,6:00:00 AM,2:00:00 PM,6,Morning,7,0,Scheduled
3440,78,3/4/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Scheduled
3441,14,3/4/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
3442,46,3/4/2020,2:00:00 PM,10:00:00 PM,6,Evening,9,1,Completed
3443,22,3/4/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
3444,6,3/4/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
3445,79,3/4/2020,6:00:00 AM,2:00:00 PM,7,Morning,5,0,Completed
3446,63,3/4/2020,2:00:00 PM,10:00:00 PM,7,Evening,8,0,Scheduled
3447,23,3/4/2020,10:00:00 PM,6:00:00 AM,7,Night,6,0,Missed
3448,48,3/4/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
3449,24,3/4/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
3450,32,3/4/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
3451,72,3/4/2020,2:00:00 PM,10:00:00 PM,8,Evening,12,4,Completed
3452,40,3/4/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Missed
3453,88,3/4/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Missed
3454,56,3/4/2020,10:00:00 PM,6:00:00 AM,8,Night,5,0,Completed
3455,48,3/4/2020,10:00:00 PM,6:00:00 AM,8,Night,7,0,Completed
3456,16,3/4/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
3457,49,3/5/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Missed
3458,81,3/5/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Completed
3459,81,3/5/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
3460,89,3/5/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
3461,89,3/5/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
3462,81,3/5/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
3463,2,3/5/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Scheduled
3464,90,3/5/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,2,Completed
3465,58,3/5/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
3466,10,3/5/2020,6:00:00 AM,2:00:00 PM,2,Morning,6,0,Completed
3467,82,3/5/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Scheduled
3468,98,3/5/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
3469,66,3/5/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
3470,10,3/5/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
3471,58,3/5/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
3472,2,3/5/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
3473,82,3/5/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
3474,18,3/5/2020,10:00:00 PM,6:00:00 AM,2,Night,10,2,Missed
3475,59,3/5/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Missed
3476,91,3/5/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Scheduled
3477,19,3/5/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
3478,75,3/5/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
3479,19,3/5/2020,2:00:00 PM,10:00:00 PM,3,Evening,10,3,Completed
3480,3,3/5/2020,2:00:00 PM,10:00:00 PM,3,Evening,10,2,Completed
3481,59,3/5/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
3482,19,3/5/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
3483,67,3/5/2020,10:00:00 PM,6:00:00 AM,3,Night,6,0,Missed
3484,60,3/5/2020,6:00:00 AM,2:00:00 PM,4,Morning,8,0,Completed
3485,60,3/5/2020,2:00:00 PM,10:00:00 PM,4,Evening,8,0,Scheduled
3486,100,3/5/2020,10:00:00 PM,6:00:00 AM,4,Night,8,0,Missed
3487,93,3/5/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
3488,37,3/5/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
3489,69,3/5/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Completed
3490,45,3/5/2020,2:00:00 PM,10:00:00 PM,5,Evening,9,1,Completed
3491,93,3/5/2020,10:00:00 PM,6:00:00 AM,5,Night,8,0,Completed
3492,85,3/5/2020,10:00:00 PM,6:00:00 AM,5,Night,8,0,Completed
3493,6,3/5/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
3494,62,3/5/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Missed
3495,6,3/5/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
3496,30,3/5/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
3497,22,3/5/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
3498,46,3/5/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
3499,7,3/5/2020,6:00:00 AM,2:00:00 PM,7,Morning,8,0,Completed
3500,39,3/5/2020,2:00:00 PM,10:00:00 PM,7,Evening,9,1,Completed
3501,71,3/5/2020,10:00:00 PM,6:00:00 AM,7,Night,7,0,Missed
3502,80,3/5/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
3503,64,3/5/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
3504,24,3/5/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
3505,64,3/5/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
3506,80,3/5/2020,2:00:00 PM,10:00:00 PM,8,Evening,7,0,Completed
3507,56,3/5/2020,2:00:00 PM,10:00:00 PM,8,Evening,12,4,Scheduled
3508,80,3/5/2020,10:00:00 PM,6:00:00 AM,8,Night,10,2,Completed
3509,96,3/5/2020,10:00:00 PM,6:00:00 AM,8,Night,10,2,Completed
3510,24,3/5/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
3511,73,3/6/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Completed
3512,41,3/6/2020,6:00:00 AM,2:00:00 PM,1,Morning,10,2,Completed
3513,73,3/6/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
3514,1,3/6/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
3515,25,3/6/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
3516,57,3/6/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Scheduled
