GuestID,ServiceID,Rating,Comments,FeedbackDate
772,1,5,Outstanding experience!,10/27/2020
2200,3,3,Fair experience,6/11/2023
2844,15,4,Great hotel!,11/11/2025
1874,14,3,Could be better,4/29/2023
2855,13,5,Excellent service!,5/26/2025
2502,15,4,Friendly staff,2/10/2022
1104,1,5,Highly recommend!,5/15/2024
65,11,5,Outstanding experience!,5/13/2024
924,1,3,Average stay,6/7/2020
1309,12,4,Good value,9/26/2024
1537,5,2,Disappointing,8/11/2025
328,4,4,Friendly staff,11/21/2023
2936,9,4,Very good service,11/10/2020
2743,1,5,Highly recommend!,9/4/2023
1767,14,1,Very poor,10/10/2021
1688,9,5,Excellent service!,2/28/2025
442,1,4,Good value,2/14/2024
1806,3,4,Nice experience,8/13/2024
647,2,1,Would not recommend,6/6/2022
1076,11,4,Great hotel!,2/21/2021
727,1,3,Okay service,5/5/2024
2803,13,3,Decent hotel,8/24/2021
610,1,3,Could be better,2/2/2020
2568,1,5,Highly recommend!,9/20/2025
1917,4,4,Very good service,1/8/2023
261,6,3,Average stay,11/24/2025
464,13,4,Good value,12/7/2020
1695,5,4,Nice experience,6/10/2021
1219,6,5,Highly recommend!,8/12/2023
1220,13,4,Friendly staff,5/24/2022
60,3,3,Average stay,10/12/2022
87,14,3,Decent hotel,7/27/2023
2886,4,2,Not satisfied,10/7/2024
78,4,5,Perfect stay!,3/6/2023
1381,2,5,Outstanding experience!,10/12/2023
2826,14,4,Great hotel!,8/2/2021
995,4,3,Could be better,5/3/2020
2750,12,5,Outstanding experience!,6/1/2025
831,8,4,Friendly staff,5/19/2025
2117,15,4,Good value,8/6/2024
1016,3,4,Friendly staff,5/19/2020
2130,7,4,Great hotel!,4/30/2022
1336,3,4,Good value,6/20/2022
1540,1,5,Outstanding experience!,4/21/2021
1831,1,5,Amazing staff!,6/16/2024
149,3,3,Could be better,8/29/2023
1678,13,3,Fair experience,10/11/2024
2762,3,5,Perfect stay!,6/23/2025
1267,13,2,Below expectations,10/31/2023
1968,5,5,Perfect stay!,3/26/2023
1027,6,2,Poor service,5/5/2023
459,2,3,Okay service,3/15/2022
1523,8,2,Poor service,2/5/2023
852,14,3,Decent hotel,9/28/2021
1400,6,4,Friendly staff,2/6/2023
585,6,5,Excellent service!,11/11/2023
1017,2,5,Highly recommend!,7/23/2021
254,9,1,Very poor,6/7/2021
2837,8,3,Fair experience,7/21/2021
1553,6,5,Amazing staff!,3/10/2020
2569,6,2,Poor service,3/14/2021
889,10,5,Amazing staff!,2/21/2023
751,13,2,Disappointing,10/13/2022
776,11,4,Very good service,10/3/2022
2761,7,5,Perfect stay!,6/23/2025
2093,1,4,Friendly staff,9/5/2024
935,12,4,Nice experience,11/4/2020
1125,4,2,Poor service,12/13/2021
2158,13,2,Poor service,8/29/2020
2218,5,3,Average stay,7/21/2023
1984,8,4,Good value,4/10/2025
2870,14,5,Outstanding experience!,11/7/2021
901,1,4,Very good service,9/9/2020
2170,8,4,Good value,3/26/2024
1785,11,1,Would not recommend,12/29/2021
1362,4,5,Amazing staff!,12/6/2020
118,3,1,Would not recommend,1/10/2020
1318,10,4,Nice experience,4/23/2025
1803,14,3,Could be better,11/16/2021
842,3,5,Amazing staff!,2/14/2025
688,5,3,Decent hotel,5/5/2020
2390,2,3,Average stay,5/29/2023
625,9,4,Great hotel!,1/25/2024
2737,10,5,Perfect stay!,6/29/2022
770,1,5,Highly recommend!,3/2/2022
723,9,3,Average stay,12/14/2021
1135,13,4,Friendly staff,9/8/2024
1624,7,3,Could be better,10/18/2024
225,14,4,Very good service,4/24/2020
2768,13,3,Average stay,7/31/2020
2763,12,5,Excellent service!,3/15/2021
2155,5,5,Perfect stay!,3/26/2025
1936,14,4,Good value,6/23/2023
1229,3,3,Average stay,8/29/2021
2439,5,4,Nice experience,10/31/2024
1401,11,5,Outstanding experience!,3/26/2023
225,4,5,Perfect stay!,2/7/2021
2886,4,4,Great hotel!,1/22/2020
550,4,4,Good value,4/19/2020
32,14,5,Amazing staff!,7/23/2022
918,13,3,Could be better,6/9/2023
1058,11,4,Great hotel!,4/3/2024
1369,8,4,Very good service,8/1/2022
1090,9,3,Decent hotel,1/17/2022
1271,14,4,Nice experience,10/30/2021
1825,13,5,Perfect stay!,12/27/2022
239,2,5,Amazing staff!,9/8/2022
671,4,5,Excellent service!,4/11/2024
516,12,3,Average stay,12/25/2020
622,8,2,Needs improvement,9/2/2024
1899,8,4,Nice experience,7/4/2020
1998,8,5,Amazing staff!,8/28/2023
773,5,5,Highly recommend!,12/1/2021
2064,9,3,Okay service,8/17/2023
1466,11,3,Okay service,12/13/2023
165,4,3,Decent hotel,11/27/2023
816,4,1,Awful service,10/5/2020
2429,8,5,Highly recommend!,3/19/2022
151,3,3,Decent hotel,9/18/2022
27,7,5,Outstanding experience!,6/16/2025
2255,2,4,Nice experience,10/12/2023
2444,8,5,Amazing staff!,5/27/2021
606,13,4,Friendly staff,10/26/2020
1265,7,1,Awful service,7/2/2024
2528,6,5,Excellent service!,7/12/2021
1686,3,5,Highly recommend!,4/7/2023
408,14,5,Perfect stay!,5/27/2022
1476,8,5,Perfect stay!,4/18/2025
1338,8,2,Poor service,6/7/2023
155,4,4,Good value,2/7/2020
605,1,4,Good value,9/1/2020
2325,6,4,Great hotel!,12/26/2023
1341,9,5,Highly recommend!,2/4/2024
2606,10,5,Outstanding experience!,10/22/2025
705,10,5,Amazing staff!,10/13/2025
1979,5,3,Okay service,5/10/2021
2880,2,4,Friendly staff,1/25/2023
2290,12,4,Great hotel!,11/29/2024
1858,2,3,Could be better,9/3/2021
2706,13,5,Outstanding experience!,9/10/2024
1951,2,5,Amazing staff!,5/19/2023
1247,8,4,Friendly staff,11/23/2024
523,1,4,Very good service,4/11/2024
2298,8,5,Amazing staff!,7/24/2020
808,12,4,Good value,10/2/2021
506,13,5,Amazing staff!,11/3/2021
903,5,4,Friendly staff,3/31/2025
2923,9,3,Could be better,2/3/2020
1467,11,3,Decent hotel,10/17/2022
1613,8,4,Nice experience,3/3/2022
2851,7,5,Perfect stay!,2/25/2023
698,14,5,Excellent service!,7/28/2024
2750,3,4,Very good service,10/20/2024
2803,7,3,Fair experience,6/30/2025
2891,1,3,Fair experience,1/13/2025
1966,2,5,Outstanding experience!,8/15/2022
1877,4,4,Nice experience,6/12/2021
2828,14,5,Excellent service!,9/24/2022
10,11,5,Outstanding experience!,3/29/2021
304,13,4,Friendly staff,9/8/2022
786,15,3,Average stay,3/15/2021
2041,5,2,Not satisfied,7/2/2025
512,4,1,Terrible experience,9/11/2022
1130,9,4,Good value,5/22/2020
533,4,4,Good value,6/4/2021
1246,15,3,Average stay,3/12/2025
458,6,5,Excellent service!,6/28/2024
1953,14,5,Excellent service!,6/26/2025
360,15,3,Fair experience,6/3/2024
1721,8,2,Below expectations,6/26/2021
884,9,1,Very poor,12/6/2020
1882,2,4,Great hotel!,12/29/2024
1118,8,4,Good value,9/12/2021
1151,4,4,Nice experience,9/30/2023
2457,8,4,Great hotel!,5/4/2024
1607,8,5,Perfect stay!,8/14/2024
690,9,4,Very good service,11/17/2023
1608,13,5,Perfect stay!,3/5/2025
2946,1,4,Great hotel!,8/26/2021
1342,14,4,Great hotel!,11/18/2022
2731,15,4,Great hotel!,2/20/2020
650,1,3,Could be better,8/18/2025
1961,4,5,Excellent service!,1/1/2021
574,10,5,Excellent service!,12/3/2025
1425,1,3,Fair experience,2/11/2024
1903,14,3,Could be better,11/13/2025
1319,9,4,Good value,10/13/2023
2515,14,1,Would not recommend,5/22/2023
320,8,4,Nice experience,4/22/2020
1823,12,4,Friendly staff,1/11/2022
291,7,5,Outstanding experience!,8/31/2025
2124,12,5,Highly recommend!,1/15/2024
2655,3,2,Poor service,9/3/2021
777,8,4,Good value,6/11/2023
231,10,2,Disappointing,8/2/2020
668,6,5,Outstanding experience!,5/31/2025
1242,7,5,Amazing staff!,9/12/2021
912,9,3,Decent hotel,9/14/2024
2840,13,4,Nice experience,3/15/2024
2671,9,4,Nice experience,5/10/2023
647,10,4,Very good service,12/5/2021
157,11,3,Could be better,1/23/2024
1754,6,4,Great hotel!,1/11/2024
2618,12,3,Fair experience,12/23/2022
2071,4,4,Nice experience,8/20/2021
1066,7,4,Very good service,4/28/2020
2916,1,5,Outstanding experience!,12/15/2022
180,15,4,Nice experience,2/14/2023
1605,10,3,Decent hotel,8/8/2023
787,5,5,Excellent service!,12/7/2022
1223,1,4,Great hotel!,3/17/2023
1534,8,5,Perfect stay!,2/8/2024
592,10,4,Great hotel!,1/15/2023
2284,10,2,Below expectations,8/5/2021
1696,10,5,Outstanding experience!,4/12/2022
115,3,4,Great hotel!,2/11/2025
2655,11,3,Average stay,3/7/2024
2143,14,3,Okay service,6/17/2021
521,9,5,Amazing staff!,2/4/2023
1515,5,5,Outstanding experience!,2/23/2024
359,13,4,Friendly staff,3/22/2020
1804,4,5,Highly recommend!,11/28/2024
1611,15,5,Outstanding experience!,3/5/2020
990,8,3,Decent hotel,5/24/2020
1382,13,4,Very good service,10/6/2024
2942,2,2,Poor service,4/9/2020
1277,5,4,Nice experience,5/7/2021
2758,3,3,Okay service,2/18/2021
2610,3,4,Good value,4/16/2023
1543,7,4,Friendly staff,2/1/2022
2409,7,3,Okay service,3/10/2023
2821,2,3,Could be better,7/23/2020
2468,10,2,Not satisfied,3/14/2025
1989,5,4,Great hotel!,7/24/2023
1973,12,4,Good value,8/24/2020
946,2,4,Friendly staff,10/21/2023
2497,10,5,Perfect stay!,6/14/2020
2724,7,4,Great hotel!,3/22/2021
1036,14,2,Not satisfied,10/31/2023
2186,5,3,Decent hotel,7/14/2020
1870,1,2,Disappointing,3/4/2024
2015,13,3,Decent hotel,4/23/2022
1977,13,3,Decent hotel,10/7/2020
2680,4,4,Very good service,9/26/2021
1866,14,4,Great hotel!,8/22/2024
710,13,3,Okay service,3/10/2022
1315,1,5,Perfect stay!,3/16/2022
1050,15,5,Highly recommend!,2/5/2021
2290,4,3,Fair experience,4/1/2020
2027,12,5,Outstanding experience!,3/16/2022
1449,3,4,Very good service,4/27/2020
1750,6,2,Needs improvement,6/15/2023
696,13,3,Could be better,2/24/2022
396,9,3,Decent hotel,7/30/2022
1168,7,1,Awful service,9/15/2024
1674,8,5,Outstanding experience!,10/28/2020
1406,13,5,Perfect stay!,12/26/2025
68,3,5,Amazing staff!,2/26/2022
2527,10,4,Good value,4/6/2022
1714,14,3,Decent hotel,5/20/2021
2316,6,3,Decent hotel,12/4/2025
2234,4,5,Amazing staff!,1/28/2022
2313,4,4,Nice experience,3/18/2023
731,5,4,Nice experience,1/9/2021
2594,8,2,Not satisfied,12/12/2022
1024,12,5,Perfect stay!,7/19/2024
1019,6,2,Poor service,1/3/2025
2423,3,5,Excellent service!,12/10/2022
82,15,5,Excellent service!,1/18/2022
364,10,4,Great hotel!,7/29/2024
1052,14,5,Highly recommend!,7/15/2023
2217,12,3,Fair experience,2/8/2024
2792,14,2,Poor service,2/25/2020
2095,3,5,Highly recommend!,1/5/2021
1481,12,1,Would not recommend,10/26/2023
108,3,2,Poor service,10/16/2025
991,5,1,Would not recommend,5/24/2024
2337,13,4,Friendly staff,11/19/2023
1211,10,4,Very good service,7/23/2022
1645,3,3,Average stay,9/26/2022
1932,9,4,Nice experience,1/29/2023
516,14,4,Nice experience,11/10/2025
172,12,3,Okay service,9/8/2025
979,9,5,Perfect stay!,3/29/2023
1910,8,4,Friendly staff,2/19/2025
4,4,1,Awful service,5/22/2025
1667,14,2,Below expectations,8/18/2020
1310,15,5,Outstanding experience!,1/15/2022
2125,10,4,Very good service,3/15/2020
1215,8,4,Very good service,11/20/2025
1226,2,4,Nice experience,6/24/2020
2239,9,3,Decent hotel,10/4/2023
2152,7,3,Average stay,1/24/2022
1917,13,4,Great hotel!,2/2/2022
1425,4,3,Decent hotel,1/30/2020
2263,3,5,Amazing staff!,12/7/2021
825,9,4,Great hotel!,4/10/2022
1248,9,3,Average stay,10/31/2022
1359,6,2,Needs improvement,8/15/2024
781,11,4,Great hotel!,4/14/2023
1217,10,4,Very good service,1/25/2020
1889,3,3,Decent hotel,3/16/2021
916,1,4,Good value,9/24/2022
397,15,4,Good value,8/8/2024
620,15,4,Friendly staff,3/28/2022
1397,10,3,Could be better,4/17/2021
822,8,2,Disappointing,11/6/2021
259,15,1,Awful service,8/27/2020
1924,5,4,Nice experience,7/7/2024
1025,4,5,Amazing staff!,5/28/2025
2743,11,5,Highly recommend!,11/6/2022
910,1,3,Could be better,7/28/2021
1385,7,3,Could be better,7/31/2024
1854,3,4,Very good service,4/24/2020
2828,15,5,Excellent service!,3/1/2021
2691,4,4,Nice experience,2/16/2021
2039,3,5,Highly recommend!,2/10/2020
2207,13,5,Amazing staff!,1/30/2023
2952,11,3,Average stay,10/25/2022
1617,11,5,Perfect stay!,2/18/2024
2766,9,3,Fair experience,1/30/2024
1872,15,2,Below expectations,3/10/2025
1809,5,5,Excellent service!,5/5/2022
296,4,3,Average stay,7/20/2020
2920,15,4,Nice experience,7/7/2021
2774,4,5,Outstanding experience!,7/1/2024
606,4,4,Nice experience,4/11/2022
1968,5,5,Highly recommend!,9/15/2023
921,3,1,Very poor,12/1/2025
1803,9,5,Outstanding experience!,1/20/2024
1869,9,1,Extremely disappointed,11/15/2024
580,11,5,Perfect stay!,11/5/2022
2864,1,5,Highly recommend!,5/21/2021
2266,12,5,Highly recommend!,12/13/2021
706,13,5,Excellent service!,4/10/2021
1365,14,4,Nice experience,1/2/2021
2164,13,2,Not satisfied,2/14/2025
1512,13,5,Perfect stay!,2/25/2023
2333,14,4,Good value,3/6/2023
2419,7,3,Could be better,7/8/2025
2688,10,4,Good value,8/7/2022
1358,1,4,Very good service,11/18/2022
420,14,5,Amazing staff!,9/11/2022
1321,14,5,Perfect stay!,6/26/2022
1880,15,5,Excellent service!,7/7/2022
561,13,4,Friendly staff,6/26/2021
1615,4,4,Friendly staff,9/25/2023
1296,3,4,Great hotel!,7/30/2020
1275,1,2,Needs improvement,1/8/2020
1589,8,5,Highly recommend!,1/6/2020
2866,13,4,Friendly staff,11/21/2025
324,6,5,Perfect stay!,1/16/2020
2224,7,5,Highly recommend!,8/4/2025
487,12,4,Very good service,11/20/2023
2957,4,5,Outstanding experience!,10/12/2021
1712,3,3,Okay service,11/15/2022
694,6,5,Perfect stay!,7/3/2020
1933,5,3,Okay service,11/5/2020
1761,13,4,Good value,10/31/2025
2886,7,4,Great hotel!,5/26/2025
1395,4,4,Nice experience,11/22/2021
1225,8,5,Highly recommend!,10/16/2025
2736,2,5,Highly recommend!,7/4/2023
1494,10,3,Decent hotel,10/10/2024
839,1,5,Outstanding experience!,3/10/2020
1707,2,4,Good value,9/17/2023
1323,10,3,Could be better,12/1/2024
1363,5,5,Excellent service!,6/9/2024
2041,8,3,Okay service,1/4/2024
2808,4,3,Average stay,3/17/2025
2185,1,5,Excellent service!,10/26/2024
1978,13,4,Very good service,5/7/2020
2294,2,4,Great hotel!,9/10/2020
974,5,3,Fair experience,11/4/2024
221,1,4,Nice experience,4/3/2021
1250,8,5,Outstanding experience!,3/2/2023
1949,9,5,Highly recommend!,12/14/2021
706,3,4,Great hotel!,10/28/2025
803,7,4,Friendly staff,5/17/2025
2268,4,3,Decent hotel,6/26/2022
2760,4,3,Okay service,12/21/2025
2827,1,4,Very good service,10/13/2023
2771,5,3,Fair experience,8/29/2024
526,6,4,Great hotel!,6/22/2023
2592,15,3,Decent hotel,7/31/2024
2121,15,5,Amazing staff!,7/10/2024
1993,11,3,Decent hotel,12/21/2020
1573,13,5,Amazing staff!,11/22/2024
2299,2,4,Great hotel!,4/17/2023
1202,15,1,Would not recommend,8/5/2023
1335,11,4,Great hotel!,9/10/2025
2021,2,5,Outstanding experience!,8/20/2024
450,12,3,Okay service,3/31/2023
954,4,3,Could be better,7/20/2020
1516,11,3,Could be better,10/6/2020
1697,13,5,Perfect stay!,4/13/2021
1964,1,1,Would not recommend,11/29/2021
1328,12,5,Highly recommend!,12/3/2021
2074,11,5,Amazing staff!,5/29/2023
2607,3,4,Very good service,2/24/2020
2528,5,5,Excellent service!,5/8/2020
316,14,3,Decent hotel,3/21/2020
170,5,4,Nice experience,6/6/2020
248,4,2,Below expectations,4/18/2025
1224,4,1,Terrible experience,3/11/2024
1015,10,5,Outstanding experience!,8/2/2025
2106,12,4,Great hotel!,8/29/2022
2648,6,2,Needs improvement,2/10/2025
383,2,4,Friendly staff,4/20/2021
2039,1,2,Disappointing,9/21/2024
1298,5,5,Outstanding experience!,7/14/2020
2268,4,2,Below expectations,11/3/2024
697,4,4,Friendly staff,12/1/2020
438,7,3,Could be better,12/1/2022
336,8,5,Highly recommend!,4/6/2024
2937,12,3,Average stay,8/14/2024
836,15,5,Highly recommend!,5/6/2020
654,10,4,Friendly staff,1/5/2023
753,5,4,Very good service,2/21/2025
1242,11,4,Great hotel!,1/26/2022
2225,11,4,Good value,5/8/2023
2910,13,5,Highly recommend!,7/9/2020
1632,14,4,Nice experience,9/23/2022
2671,7,4,Friendly staff,11/18/2024
2479,4,1,Extremely disappointed,8/22/2024
2406,14,1,Terrible experience,1/3/2024
819,2,4,Good value,7/16/2025
2221,1,4,Great hotel!,9/30/2022
1454,4,5,Excellent service!,3/31/2023
1064,9,4,Very good service,8/18/2022
691,8,3,Okay service,8/9/2024
1017,13,3,Could be better,10/23/2022
1864,13,4,Great hotel!,7/14/2020
2585,2,1,Extremely disappointed,5/20/2023
2243,3,4,Good value,3/30/2021
2642,10,4,Very good service,11/30/2020
2209,3,3,Fair experience,8/18/2022
1938,5,3,Okay service,9/3/2025
179,9,5,Highly recommend!,9/19/2025
2525,8,5,Outstanding experience!,11/12/2023
1553,4,2,Disappointing,8/8/2022
2919,4,4,Very good service,2/15/2024
743,3,4,Nice experience,2/15/2023
2569,8,2,Needs improvement,6/13/2024
181,4,3,Average stay,1/21/2025
2080,6,5,Perfect stay!,5/11/2021
1355,8,3,Okay service,5/30/2022
666,8,5,Excellent service!,10/30/2023
782,5,4,Very good service,2/13/2020
2670,8,5,Amazing staff!,12/29/2021
2868,7,5,Highly recommend!,9/25/2025
1265,11,5,Amazing staff!,5/1/2025
1519,3,4,Very good service,10/12/2020
245,11,5,Amazing staff!,5/19/2022
2173,2,5,Amazing staff!,3/15/2024
2492,1,4,Great hotel!,2/3/2025
2197,10,5,Outstanding experience!,10/10/2020
1342,4,5,Perfect stay!,12/18/2024
795,15,5,Outstanding experience!,5/29/2024
1111,2,5,Perfect stay!,12/8/2021
554,6,4,Friendly staff,4/11/2025
2235,9,3,Average stay,9/9/2024
196,8,4,Good value,2/8/2024
2253,11,3,Could be better,4/26/2022
1135,1,4,Very good service,4/8/2025
11,5,5,Outstanding experience!,3/26/2020
8,12,4,Very good service,1/18/2025
2105,3,4,Good value,12/17/2024
24,7,4,Good value,7/3/2024
923,4,3,Decent hotel,9/19/2025
1397,4,3,Decent hotel,4/22/2023
1470,4,4,Good value,5/12/2023
1863,12,1,Awful service,8/4/2023
458,2,1,Terrible experience,2/11/2021
2756,8,3,Fair experience,4/1/2024
2473,7,3,Fair experience,9/6/2022
413,2,1,Awful service,4/5/2022
2193,5,5,Perfect stay!,9/4/2023
2952,10,5,Highly recommend!,4/3/2020
642,7,2,Disappointing,11/14/2024
2048,7,5,Outstanding experience!,9/9/2024
1261,11,3,Okay service,11/12/2023
1985,7,2,Not satisfied,4/12/2022
2646,10,2,Below expectations,11/2/2025
1077,12,5,Excellent service!,3/18/2021
2135,6,4,Nice experience,5/29/2021
932,5,4,Great hotel!,3/23/2023
1997,14,5,Outstanding experience!,6/15/2023
1777,4,4,Great hotel!,12/7/2020
2266,9,5,Highly recommend!,4/9/2024
2481,12,5,Highly recommend!,4/19/2021
1486,8,5,Perfect stay!,7/3/2022
1731,2,4,Nice experience,12/21/2022
1196,8,3,Could be better,1/25/2025
2859,7,5,Outstanding experience!,7/2/2025
2936,3,2,Disappointing,4/21/2023
950,6,5,Amazing staff!,2/19/2020
2342,9,3,Decent hotel,12/10/2022
242,9,4,Nice experience,12/9/2025
933,5,4,Nice experience,8/19/2025
2593,5,3,Could be better,9/2/2020
2236,8,4,Nice experience,1/16/2022
644,2,4,Good value,6/4/2023
2072,15,5,Perfect stay!,8/2/2020
666,7,4,Friendly staff,7/26/2021
2369,7,3,Average stay,9/20/2020
668,8,5,Amazing staff!,7/12/2023
316,8,5,Amazing staff!,9/26/2022
1527,7,4,Friendly staff,7/7/2024
1290,13,4,Good value,5/7/2021
432,9,3,Average stay,11/27/2022
2451,9,5,Excellent service!,10/7/2021
37,2,3,Decent hotel,11/12/2024
1922,6,1,Extremely disappointed,9/26/2020
2216,3,5,Outstanding experience!,2/14/2025
1868,1,3,Could be better,3/4/2020
2626,7,5,Perfect stay!,3/21/2025
1612,10,2,Disappointing,9/29/2025
2152,9,2,Needs improvement,12/15/2025
1530,15,2,Not satisfied,8/9/2025
2757,11,3,Could be better,8/2/2021
2270,8,3,Fair experience,5/30/2022
2359,9,3,Decent hotel,6/22/2023
2305,15,2,Poor service,7/31/2021
1621,14,4,Very good service,9/11/2020
2709,2,4,Very good service,6/24/2021
2097,9,5,Excellent service!,12/2/2020
823,6,3,Okay service,5/10/2022
2446,12,5,Highly recommend!,2/14/2024
2623,6,4,Friendly staff,8/19/2020
953,5,3,Could be better,8/5/2023
2087,8,4,Nice experience,7/19/2023
2092,11,4,Great hotel!,7/29/2023
1119,5,4,Friendly staff,6/8/2021
584,12,5,Perfect stay!,12/3/2025
239,12,5,Perfect stay!,4/26/2020
2120,4,5,Outstanding experience!,4/4/2023
1803,8,3,Average stay,6/15/2022
714,3,4,Nice experience,11/4/2020
1149,4,5,Highly recommend!,9/29/2021
2309,6,2,Not satisfied,8/7/2020
2907,9,3,Could be better,7/19/2023
79,13,3,Average stay,9/12/2025
1483,8,4,Good value,3/8/2025
2344,5,4,Very good service,10/2/2025
2054,14,4,Good value,3/9/2023
1667,1,3,Average stay,12/13/2022
278,12,4,Very good service,10/11/2023
932,12,2,Not satisfied,1/13/2022
1840,1,4,Great hotel!,6/2/2025
864,8,3,Decent hotel,2/18/2023
1528,11,5,Excellent service!,12/16/2022
2553,14,3,Fair experience,9/16/2025
1643,9,5,Highly recommend!,4/11/2020
21,6,5,Perfect stay!,8/18/2021
670,13,4,Nice experience,3/16/2024
2784,13,5,Excellent service!,1/16/2024
1276,10,5,Perfect stay!,11/23/2021
2032,3,3,Fair experience,12/16/2021
2196,6,4,Great hotel!,5/21/2022
2384,2,4,Good value,1/17/2022
637,1,4,Great hotel!,2/17/2021
2206,2,4,Nice experience,7/26/2022
1329,13,4,Great hotel!,12/15/2025
125,4,5,Outstanding experience!,9/20/2020
2581,7,3,Fair experience,3/25/2020
1748,5,5,Perfect stay!,2/22/2020
738,14,4,Nice experience,4/14/2024
